time,skin_temp
2020-12-09 14:40:16.603,29.928
2020-12-09 14:40:17.603,29.901
2020-12-09 14:40:18.602,29.901
2020-12-09 14:40:19.602,29.901
2020-12-09 14:40:20.602,29.901
2020-12-09 14:40:21.602,29.928
2020-12-09 14:40:22.602,29.901
2020-12-09 14:40:23.602,29.901
2020-12-09 14:40:24.602,29.901
2020-12-09 14:40:25.601,29.901
2020-12-09 14:40:26.601,29.901
2020-12-09 14:40:27.601,29.928
2020-12-09 14:40:28.601,29.901
2020-12-09 14:40:29.601,29.901
2020-12-09 14:40:30.601,29.901
2020-12-09 14:40:31.600,29.901
2020-12-09 14:40:32.600,29.928
2020-12-09 14:40:33.600,29.901
2020-12-09 14:40:34.600,29.901
2020-12-09 14:40:35.600,29.928
2020-12-09 14:40:36.600,29.928
2020-12-09 14:40:37.600,29.928
2020-12-09 14:40:38.599,29.901
2020-12-09 14:40:39.599,29.901
2020-12-09 14:40:40.599,29.928
2020-12-09 14:40:41.599,29.901
2020-12-09 14:40:42.599,29.928
2020-12-09 14:40:43.599,29.901
2020-12-09 14:40:44.598,29.901
2020-12-09 14:40:45.598,29.901
2020-12-09 14:40:46.598,29.901
2020-12-09 14:40:47.598,29.928
2020-12-09 14:40:48.598,29.928
2020-12-09 14:40:49.598,29.901
2020-12-09 14:40:50.598,29.901
2020-12-09 14:40:51.597,29.928
2020-12-09 14:40:52.597,29.901
2020-12-09 14:40:53.597,29.901
2020-12-09 14:40:54.597,29.901
2020-12-09 14:40:55.597,29.901
2020-12-09 14:40:56.597,29.928
2020-12-09 14:40:57.597,29.901
2020-12-09 14:40:58.596,29.901
2020-12-09 14:40:59.596,29.901
2020-12-09 14:41:00.596,29.901
2020-12-09 14:41:01.596,29.901
2020-12-09 14:41:02.596,29.901
2020-12-09 14:41:03.596,29.901
2020-12-09 14:41:04.595,29.901
2020-12-09 14:41:05.595,29.928
2020-12-09 14:41:06.595,29.901
2020-12-09 14:41:07.595,29.901
2020-12-09 14:41:08.595,29.901
2020-12-09 14:41:09.595,29.901
2020-12-09 14:41:10.595,29.901
2020-12-09 14:41:11.594,29.901
2020-12-09 14:41:12.594,29.901
2020-12-09 14:41:13.594,29.928
2020-12-09 14:41:14.594,29.874
2020-12-09 14:41:15.594,29.928
2020-12-09 14:41:16.594,29.901
2020-12-09 14:41:17.593,29.901
2020-12-09 14:41:18.593,29.901
2020-12-09 14:41:19.593,29.901
2020-12-09 14:41:20.593,29.901
2020-12-09 14:41:21.593,29.901
2020-12-09 14:41:22.593,29.928
2020-12-09 14:41:23.593,29.928
2020-12-09 14:41:24.592,29.901
2020-12-09 14:41:25.592,29.928
2020-12-09 14:41:26.592,29.901
2020-12-09 14:41:27.592,29.901
2020-12-09 14:41:28.592,29.901
2020-12-09 14:41:29.592,29.901
2020-12-09 14:41:30.591,29.901
2020-12-09 14:41:31.591,29.901
2020-12-09 14:41:32.591,29.901
2020-12-09 14:41:33.591,29.901
2020-12-09 14:41:34.591,29.901
2020-12-09 14:41:35.591,29.901
2020-12-09 14:41:36.591,29.901
2020-12-09 14:41:37.590,29.901
2020-12-09 14:41:38.590,29.901
2020-12-09 14:41:39.590,29.901
2020-12-09 14:41:40.590,29.901
2020-12-09 14:41:41.590,29.901
2020-12-09 14:41:42.590,29.901
2020-12-09 14:41:43.590,29.901
2020-12-09 14:41:44.589,29.901
2020-12-09 14:41:45.589,29.901
2020-12-09 14:41:46.589,29.901
2020-12-09 14:41:47.589,29.901
2020-12-09 14:41:48.589,29.901
2020-12-09 14:41:49.589,29.901
2020-12-09 14:41:50.588,29.928
2020-12-09 14:41:51.588,29.901
2020-12-09 14:41:52.588,29.901
2020-12-09 14:41:53.588,29.901
2020-12-09 14:41:54.588,29.874
2020-12-09 14:41:55.588,29.901
2020-12-09 14:41:56.588,29.901
2020-12-09 14:41:57.587,29.901
2020-12-09 14:41:58.587,29.928
2020-12-09 14:41:59.587,29.874
2020-12-09 14:42:00.587,29.874
2020-12-09 14:42:01.587,29.901
2020-12-09 14:42:02.587,29.874
2020-12-09 14:42:03.586,29.901
2020-12-09 14:42:04.586,29.901
2020-12-09 14:42:05.586,29.901
2020-12-09 14:42:06.586,29.901
2020-12-09 14:42:07.586,29.901
2020-12-09 14:42:08.586,29.901
2020-12-09 14:42:09.586,29.874
2020-12-09 14:42:10.585,29.901
2020-12-09 14:42:11.585,29.901
2020-12-09 14:42:12.585,29.901
2020-12-09 14:42:13.585,29.874
2020-12-09 14:42:14.585,29.901
2020-12-09 14:42:15.585,29.901
2020-12-09 14:42:16.585,29.901
2020-12-09 14:42:17.589,29.901
2020-12-09 14:42:18.593,29.901
2020-12-09 14:42:19.597,29.901
2020-12-09 14:42:20.601,29.901
2020-12-09 14:42:21.605,29.901
2020-12-09 14:42:22.609,29.901
2020-12-09 14:42:23.613,29.901
2020-12-09 14:42:24.617,29.901
2020-12-09 14:42:25.622,29.901
2020-12-09 14:42:26.626,29.901
2020-12-09 14:42:27.630,29.901
2020-12-09 14:42:28.634,29.901
2020-12-09 14:42:29.638,29.901
2020-12-09 14:42:30.642,29.901
2020-12-09 14:42:31.646,29.901
2020-12-09 14:42:32.650,29.901
2020-12-09 14:42:33.654,29.901
2020-12-09 14:42:34.659,29.874
2020-12-09 14:42:35.663,29.901
2020-12-09 14:42:36.667,29.901
2020-12-09 14:42:37.671,29.901
2020-12-09 14:42:38.675,29.901
2020-12-09 14:42:39.679,29.901
2020-12-09 14:42:40.683,29.901
2020-12-09 14:42:41.687,29.874
2020-12-09 14:42:42.691,29.874
2020-12-09 14:42:43.696,29.874
2020-12-09 14:42:44.700,29.874
2020-12-09 14:42:45.704,29.874
2020-12-09 14:42:46.708,29.874
2020-12-09 14:42:47.712,29.901
2020-12-09 14:42:48.716,29.901
2020-12-09 14:42:49.720,29.901
2020-12-09 14:42:50.724,29.901
2020-12-09 14:42:51.728,29.874
2020-12-09 14:42:52.733,29.901
2020-12-09 14:42:53.737,29.901
2020-12-09 14:42:54.741,29.874
2020-12-09 14:42:55.745,29.874
2020-12-09 14:42:56.749,29.901
2020-12-09 14:42:57.753,29.901
2020-12-09 14:42:58.757,29.901
2020-12-09 14:42:59.761,29.874
2020-12-09 14:43:00.765,29.874
2020-12-09 14:43:01.770,29.874
2020-12-09 14:43:02.774,29.901
2020-12-09 14:43:03.778,29.874
2020-12-09 14:43:04.782,29.901
2020-12-09 14:43:05.786,29.901
2020-12-09 14:43:06.790,29.874
2020-12-09 14:43:07.794,29.901
2020-12-09 14:43:08.798,29.874
2020-12-09 14:43:09.802,29.901
2020-12-09 14:43:10.807,29.874
2020-12-09 14:43:11.811,29.901
2020-12-09 14:43:12.815,29.901
2020-12-09 14:43:13.819,29.901
2020-12-09 14:43:14.823,29.901
2020-12-09 14:43:15.827,29.901
2020-12-09 14:43:16.831,29.901
2020-12-09 14:43:17.835,29.874
2020-12-09 14:43:18.839,29.874
2020-12-09 14:43:19.844,29.874
2020-12-09 14:43:20.848,29.874
2020-12-09 14:43:21.852,29.874
2020-12-09 14:43:22.856,29.874
2020-12-09 14:43:23.860,29.874
2020-12-09 14:43:24.864,29.874
2020-12-09 14:43:25.868,29.874
2020-12-09 14:43:26.872,29.901
2020-12-09 14:43:27.876,29.874
2020-12-09 14:43:28.881,29.874
2020-12-09 14:43:29.885,29.901
2020-12-09 14:43:30.889,29.874
2020-12-09 14:43:31.893,29.874
2020-12-09 14:43:32.897,29.901
2020-12-09 14:43:33.901,29.874
2020-12-09 14:43:34.905,29.874
2020-12-09 14:43:35.909,29.874
2020-12-09 14:43:36.913,29.874
2020-12-09 14:43:37.918,29.901
2020-12-09 14:43:38.922,29.874
2020-12-09 14:43:39.926,29.901
2020-12-09 14:43:40.930,29.874
2020-12-09 14:43:41.934,29.874
2020-12-09 14:43:42.938,29.874
2020-12-09 14:43:43.942,29.874
2020-12-09 14:43:44.946,29.874
2020-12-09 14:43:45.950,29.901
2020-12-09 14:43:46.955,29.874
2020-12-09 14:43:47.959,29.874
2020-12-09 14:43:48.963,29.874
2020-12-09 14:43:49.967,29.874
2020-12-09 14:43:50.971,29.874
2020-12-09 14:43:51.975,29.874
2020-12-09 14:43:52.979,29.848
2020-12-09 14:43:53.983,29.874
2020-12-09 14:43:54.987,29.874
2020-12-09 14:43:55.992,29.901
2020-12-09 14:43:56.996,29.874
2020-12-09 14:43:58.000,29.874
2020-12-09 14:43:59.004,29.874
2020-12-09 14:44:00.008,29.848
2020-12-09 14:44:01.012,29.848
2020-12-09 14:44:02.016,29.874
2020-12-09 14:44:03.020,29.874
2020-12-09 14:44:04.024,29.848
2020-12-09 14:44:05.029,29.848
2020-12-09 14:44:06.033,29.874
2020-12-09 14:44:07.037,29.874
2020-12-09 14:44:08.041,29.874
2020-12-09 14:44:09.045,29.874
2020-12-09 14:44:10.049,29.848
2020-12-09 14:44:11.053,29.874
2020-12-09 14:44:12.057,29.874
2020-12-09 14:44:13.061,29.874
2020-12-09 14:44:14.066,29.874
2020-12-09 14:44:15.070,29.874
2020-12-09 14:44:16.074,29.874
2020-12-09 14:44:17.078,29.874
2020-12-09 14:44:18.082,29.874
2020-12-09 14:44:19.086,29.874
2020-12-09 14:44:20.090,29.874
2020-12-09 14:44:21.094,29.848
2020-12-09 14:44:22.099,29.874
2020-12-09 14:44:23.094,29.874
2020-12-09 14:44:24.090,29.874
2020-12-09 14:44:25.086,29.848
2020-12-09 14:44:26.081,29.874
2020-12-09 14:44:27.077,29.848
2020-12-09 14:44:28.073,29.848
2020-12-09 14:44:29.068,29.874
2020-12-09 14:44:30.064,29.874
2020-12-09 14:44:31.060,29.874
2020-12-09 14:44:32.055,29.874
2020-12-09 14:44:33.051,29.874
2020-12-09 14:44:34.047,29.848
2020-12-09 14:44:35.042,29.848
2020-12-09 14:44:36.038,29.848
2020-12-09 14:44:37.034,29.874
2020-12-09 14:44:38.029,29.874
2020-12-09 14:44:39.025,29.874
2020-12-09 14:44:40.021,29.874
2020-12-09 14:44:41.016,29.874
2020-12-09 14:44:42.012,29.874
2020-12-09 14:44:43.008,29.848
2020-12-09 14:44:44.004,29.874
2020-12-09 14:44:44.999,29.874
2020-12-09 14:44:45.995,29.874
2020-12-09 14:44:46.991,29.848
2020-12-09 14:44:47.986,29.874
2020-12-09 14:44:48.982,29.848
2020-12-09 14:44:49.978,29.848
2020-12-09 14:44:50.973,29.874
2020-12-09 14:44:51.969,29.874
2020-12-09 14:44:52.965,29.874
2020-12-09 14:44:53.960,29.848
2020-12-09 14:44:54.956,29.874
2020-12-09 14:44:55.952,29.874
2020-12-09 14:44:56.947,29.874
2020-12-09 14:44:57.943,29.848
2020-12-09 14:44:58.939,29.874
2020-12-09 14:44:59.934,29.848
2020-12-09 14:45:00.930,29.874
2020-12-09 14:45:01.926,29.874
2020-12-09 14:45:02.922,29.848
2020-12-09 14:45:03.917,29.848
2020-12-09 14:45:04.913,29.874
2020-12-09 14:45:05.909,29.874
2020-12-09 14:45:06.904,29.874
2020-12-09 14:45:07.900,29.848
2020-12-09 14:45:08.896,29.874
2020-12-09 14:45:09.891,29.874
2020-12-09 14:45:10.887,29.848
2020-12-09 14:45:11.883,29.874
2020-12-09 14:45:12.878,29.874
2020-12-09 14:45:13.874,29.901
2020-12-09 14:45:14.870,29.848
2020-12-09 14:45:15.865,29.848
2020-12-09 14:45:16.861,29.848
2020-12-09 14:45:17.857,29.848
2020-12-09 14:45:18.852,29.848
2020-12-09 14:45:19.848,29.848
2020-12-09 14:45:20.844,29.848
2020-12-09 14:45:21.840,29.874
2020-12-09 14:45:22.835,29.848
2020-12-09 14:45:23.831,29.848
2020-12-09 14:45:24.827,29.848
2020-12-09 14:45:25.822,29.848
2020-12-09 14:45:26.818,29.848
2020-12-09 14:45:27.814,29.848
2020-12-09 14:45:28.809,29.874
2020-12-09 14:45:29.805,29.874
2020-12-09 14:45:30.801,29.848
2020-12-09 14:45:31.796,29.848
2020-12-09 14:45:32.792,29.848
2020-12-09 14:45:33.788,29.874
2020-12-09 14:45:34.783,29.848
2020-12-09 14:45:35.779,29.848
2020-12-09 14:45:36.775,29.848
2020-12-09 14:45:37.770,29.848
2020-12-09 14:45:38.766,29.848
2020-12-09 14:45:39.762,29.848
2020-12-09 14:45:40.757,29.848
2020-12-09 14:45:41.753,29.848
2020-12-09 14:45:42.749,29.848
2020-12-09 14:45:43.745,29.874
2020-12-09 14:45:44.740,29.848
2020-12-09 14:45:45.736,29.848
2020-12-09 14:45:46.732,29.848
2020-12-09 14:45:47.727,29.848
2020-12-09 14:45:48.723,29.848
2020-12-09 14:45:49.719,29.848
2020-12-09 14:45:50.714,29.848
2020-12-09 14:45:51.710,29.848
2020-12-09 14:45:52.706,29.848
2020-12-09 14:45:53.701,29.848
2020-12-09 14:45:54.697,29.848
2020-12-09 14:45:55.693,29.848
2020-12-09 14:45:56.688,29.874
2020-12-09 14:45:57.684,29.848
2020-12-09 14:45:58.680,29.848
2020-12-09 14:45:59.675,29.848
2020-12-09 14:46:00.671,29.848
2020-12-09 14:46:01.667,29.848
2020-12-09 14:46:02.663,29.848
2020-12-09 14:46:03.658,29.848
2020-12-09 14:46:04.654,29.848
2020-12-09 14:46:05.650,29.848
2020-12-09 14:46:06.645,29.848
2020-12-09 14:46:07.641,29.848
2020-12-09 14:46:08.637,29.848
2020-12-09 14:46:09.632,29.848
2020-12-09 14:46:10.628,29.848
2020-12-09 14:46:11.624,29.848
2020-12-09 14:46:12.619,29.848
2020-12-09 14:46:13.615,29.821
2020-12-09 14:46:14.611,29.821
2020-12-09 14:46:15.606,29.821
2020-12-09 14:46:16.602,29.821
2020-12-09 14:46:17.598,29.821
2020-12-09 14:46:18.593,29.794
2020-12-09 14:46:19.589,29.794
2020-12-09 14:46:20.585,29.794
2020-12-09 14:46:21.581,29.794
2020-12-09 14:46:22.581,29.767
2020-12-09 14:46:23.581,29.42
2020-12-09 14:46:24.581,29.794
2020-12-09 14:46:25.581,29.821
2020-12-09 14:46:26.581,29.794
2020-12-09 14:46:27.581,29.794
2020-12-09 14:46:28.581,29.794
2020-12-09 14:46:29.581,29.821
2020-12-09 14:46:30.581,29.794
2020-12-09 14:46:31.582,29.794
2020-12-09 14:46:32.582,29.821
2020-12-09 14:46:33.582,29.794
2020-12-09 14:46:34.582,29.794
2020-12-09 14:46:35.582,29.794
2020-12-09 14:46:36.582,29.794
2020-12-09 14:46:37.582,29.794
2020-12-09 14:46:38.582,29.794
2020-12-09 14:46:39.582,29.794
2020-12-09 14:46:40.582,29.794
2020-12-09 14:46:41.583,29.794
2020-12-09 14:46:42.583,29.794
2020-12-09 14:46:43.583,29.794
2020-12-09 14:46:44.583,29.794
2020-12-09 14:46:45.583,29.794
2020-12-09 14:46:46.583,29.794
2020-12-09 14:46:47.583,29.794
2020-12-09 14:46:48.583,29.794
2020-12-09 14:46:49.583,29.794
2020-12-09 14:46:50.584,29.794
2020-12-09 14:46:51.584,29.794
2020-12-09 14:46:52.584,29.794
2020-12-09 14:46:53.584,29.794
2020-12-09 14:46:54.584,29.821
2020-12-09 14:46:55.584,29.821
2020-12-09 14:46:56.584,29.821
2020-12-09 14:46:57.584,29.821
2020-12-09 14:46:58.584,29.821
2020-12-09 14:46:59.584,29.821
2020-12-09 14:47:00.585,29.848
2020-12-09 14:47:01.585,29.848
2020-12-09 14:47:02.585,29.874
2020-12-09 14:47:03.585,29.794
2020-12-09 14:47:04.585,29.794
2020-12-09 14:47:05.585,29.821
2020-12-09 14:47:06.585,29.794
2020-12-09 14:47:07.585,29.821
2020-12-09 14:47:08.585,29.794
2020-12-09 14:47:09.585,29.794
2020-12-09 14:47:10.586,29.794
2020-12-09 14:47:11.586,29.794
2020-12-09 14:47:12.586,29.794
2020-12-09 14:47:13.586,29.794
2020-12-09 14:47:14.586,29.794
2020-12-09 14:47:15.586,29.794
2020-12-09 14:47:16.586,29.821
2020-12-09 14:47:17.586,29.794
2020-12-09 14:47:18.586,29.794
2020-12-09 14:47:19.587,29.794
2020-12-09 14:47:20.587,29.767
2020-12-09 14:47:21.587,29.794
2020-12-09 14:47:22.587,29.794
2020-12-09 14:47:23.587,29.794
2020-12-09 14:47:24.587,29.794
2020-12-09 14:47:25.587,29.794
2020-12-09 14:47:26.587,29.794
2020-12-09 14:47:27.587,29.794
2020-12-09 14:47:28.587,29.794
2020-12-09 14:47:29.588,29.794
2020-12-09 14:47:30.588,29.767
2020-12-09 14:47:31.588,29.794
2020-12-09 14:47:32.588,29.767
2020-12-09 14:47:33.588,29.767
2020-12-09 14:47:34.588,29.794
2020-12-09 14:47:35.588,29.794
2020-12-09 14:47:36.588,29.794
2020-12-09 14:47:37.588,29.794
2020-12-09 14:47:38.589,29.794
2020-12-09 14:47:39.589,29.794
2020-12-09 14:47:40.589,29.794
2020-12-09 14:47:41.589,29.821
2020-12-09 14:47:42.589,29.794
2020-12-09 14:47:43.589,29.794
2020-12-09 14:47:44.589,29.794
2020-12-09 14:47:45.589,29.794
2020-12-09 14:47:46.589,29.794
2020-12-09 14:47:47.589,29.794
2020-12-09 14:47:48.590,29.794
2020-12-09 14:47:49.590,29.794
2020-12-09 14:47:50.590,29.794
2020-12-09 14:47:51.590,29.794
2020-12-09 14:47:52.590,29.794
2020-12-09 14:47:53.590,29.794
2020-12-09 14:47:54.590,29.794
2020-12-09 14:47:55.590,29.794
2020-12-09 14:47:56.590,29.794
2020-12-09 14:47:57.590,29.794
2020-12-09 14:47:58.591,29.794
2020-12-09 14:47:59.591,29.794
2020-12-09 14:48:00.591,29.794
2020-12-09 14:48:01.591,29.821
2020-12-09 14:48:02.591,29.821
2020-12-09 14:48:03.591,29.767
2020-12-09 14:48:04.591,29.794
2020-12-09 14:48:05.591,29.821
2020-12-09 14:48:06.591,29.794
2020-12-09 14:48:07.592,29.794
2020-12-09 14:48:08.592,29.794
2020-12-09 14:48:09.592,29.794
2020-12-09 14:48:10.592,29.821
2020-12-09 14:48:11.592,29.794
2020-12-09 14:48:12.592,29.794
2020-12-09 14:48:13.592,29.794
2020-12-09 14:48:14.592,29.794
2020-12-09 14:48:15.592,29.794
2020-12-09 14:48:16.592,29.794
2020-12-09 14:48:17.593,29.794
2020-12-09 14:48:18.593,29.821
2020-12-09 14:48:19.593,29.794
2020-12-09 14:48:20.593,29.794
2020-12-09 14:48:21.593,29.794
2020-12-09 14:48:22.593,29.794
2020-12-09 14:48:23.593,29.821
2020-12-09 14:48:24.593,29.794
2020-12-09 14:48:25.593,29.794
2020-12-09 14:48:26.594,29.794
2020-12-09 14:48:27.593,29.794
2020-12-09 14:48:28.593,29.794
2020-12-09 14:48:29.593,29.794
2020-12-09 14:48:30.593,29.794
2020-12-09 14:48:31.593,29.794
2020-12-09 14:48:32.593,29.794
2020-12-09 14:48:33.592,29.821
2020-12-09 14:48:34.592,29.794
2020-12-09 14:48:35.592,29.794
2020-12-09 14:48:36.592,29.821
2020-12-09 14:48:37.592,29.794
2020-12-09 14:48:38.592,29.794
2020-12-09 14:48:39.592,29.794
2020-12-09 14:48:40.591,29.794
2020-12-09 14:48:41.591,29.794
2020-12-09 14:48:42.591,29.794
2020-12-09 14:48:43.591,29.794
2020-12-09 14:48:44.591,29.794
2020-12-09 14:48:45.591,29.794
2020-12-09 14:48:46.591,29.794
2020-12-09 14:48:47.590,29.794
2020-12-09 14:48:48.590,29.794
2020-12-09 14:48:49.590,29.794
2020-12-09 14:48:50.590,29.794
2020-12-09 14:48:51.590,29.821
2020-12-09 14:48:52.590,29.794
2020-12-09 14:48:53.590,29.794
2020-12-09 14:48:54.589,29.794
2020-12-09 14:48:55.589,29.794
2020-12-09 14:48:56.589,29.794
2020-12-09 14:48:57.589,29.794
2020-12-09 14:48:58.589,29.821
2020-12-09 14:48:59.589,29.794
2020-12-09 14:49:00.589,29.794
2020-12-09 14:49:01.588,29.794
2020-12-09 14:49:02.588,29.794
2020-12-09 14:49:03.588,29.794
2020-12-09 14:49:04.588,29.794
2020-12-09 14:49:05.588,29.794
2020-12-09 14:49:06.588,29.794
2020-12-09 14:49:07.588,29.794
2020-12-09 14:49:08.587,29.794
2020-12-09 14:49:09.587,29.794
2020-12-09 14:49:10.587,29.794
2020-12-09 14:49:11.587,29.821
2020-12-09 14:49:12.587,29.794
2020-12-09 14:49:13.587,29.767
2020-12-09 14:49:14.587,29.767
2020-12-09 14:49:15.586,29.767
2020-12-09 14:49:16.586,29.794
2020-12-09 14:49:17.586,29.767
2020-12-09 14:49:18.586,29.767
2020-12-09 14:49:19.586,29.794
2020-12-09 14:49:20.586,29.767
2020-12-09 14:49:21.586,29.794
2020-12-09 14:49:22.585,29.794
2020-12-09 14:49:23.585,29.794
2020-12-09 14:49:24.585,29.794
2020-12-09 14:49:25.585,29.767
2020-12-09 14:49:26.585,29.794
2020-12-09 14:49:27.585,29.767
2020-12-09 14:49:28.585,29.794
2020-12-09 14:49:29.584,29.794
2020-12-09 14:49:30.584,29.794
2020-12-09 14:49:31.584,29.767
2020-12-09 14:49:32.584,29.794
2020-12-09 14:49:33.584,29.767
2020-12-09 14:49:34.584,29.794
2020-12-09 14:49:35.584,29.767
2020-12-09 14:49:36.583,29.794
2020-12-09 14:49:37.583,29.767
2020-12-09 14:49:38.583,29.794
2020-12-09 14:49:39.583,29.767
2020-12-09 14:49:40.583,29.794
2020-12-09 14:49:41.583,29.794
2020-12-09 14:49:42.583,29.794
2020-12-09 14:49:43.582,29.767
2020-12-09 14:49:44.582,29.767
2020-12-09 14:49:45.582,29.767
2020-12-09 14:49:46.582,29.767
2020-12-09 14:49:47.582,29.794
2020-12-09 14:49:48.582,29.767
2020-12-09 14:49:49.582,29.794
2020-12-09 14:49:50.581,29.767
2020-12-09 14:49:51.581,29.767
2020-12-09 14:49:52.581,29.794
2020-12-09 14:49:53.581,29.767
2020-12-09 14:49:54.581,29.767
2020-12-09 14:49:55.581,29.767
2020-12-09 14:49:56.581,29.767
2020-12-09 14:49:57.580,29.767
2020-12-09 14:49:58.580,29.767
2020-12-09 14:49:59.580,29.767
2020-12-09 14:50:00.580,29.741
2020-12-09 14:50:01.580,29.767
2020-12-09 14:50:02.580,29.767
2020-12-09 14:50:03.580,29.767
2020-12-09 14:50:04.579,29.741
2020-12-09 14:50:05.579,29.767
2020-12-09 14:50:06.579,29.767
2020-12-09 14:50:07.579,29.767
2020-12-09 14:50:08.579,29.767
2020-12-09 14:50:09.579,29.767
2020-12-09 14:50:10.579,29.767
2020-12-09 14:50:11.578,29.767
2020-12-09 14:50:12.578,29.767
2020-12-09 14:50:13.578,29.767
2020-12-09 14:50:14.578,29.767
2020-12-09 14:50:15.578,29.767
2020-12-09 14:50:16.578,29.767
2020-12-09 14:50:17.578,29.767
2020-12-09 14:50:18.577,29.767
2020-12-09 14:50:19.577,29.767
2020-12-09 14:50:20.577,29.767
2020-12-09 14:50:21.577,29.767
2020-12-09 14:50:22.577,29.767
2020-12-09 14:50:23.577,29.767
2020-12-09 14:50:24.577,29.767
2020-12-09 14:50:25.576,29.741
2020-12-09 14:50:26.576,29.741
2020-12-09 14:50:27.576,29.767
2020-12-09 14:50:28.576,29.741
2020-12-09 14:50:29.576,29.767
2020-12-09 14:50:30.576,29.767
2020-12-09 14:50:31.576,29.741
2020-12-09 14:50:32.576,29.767
2020-12-09 14:50:33.576,29.741
2020-12-09 14:50:34.576,29.741
2020-12-09 14:50:35.576,29.741
2020-12-09 14:50:36.576,29.767
2020-12-09 14:50:37.576,29.741
2020-12-09 14:50:38.576,29.741
2020-12-09 14:50:39.576,29.741
2020-12-09 14:50:40.577,29.767
2020-12-09 14:50:41.577,29.767
2020-12-09 14:50:42.577,29.767
2020-12-09 14:50:43.577,29.741
2020-12-09 14:50:44.577,29.741
2020-12-09 14:50:45.577,29.767
2020-12-09 14:50:46.577,29.741
2020-12-09 14:50:47.577,29.767
2020-12-09 14:50:48.577,29.741
2020-12-09 14:50:49.578,29.767
2020-12-09 14:50:50.578,29.741
2020-12-09 14:50:51.578,29.767
2020-12-09 14:50:52.578,29.767
2020-12-09 14:50:53.578,29.741
2020-12-09 14:50:54.578,29.767
2020-12-09 14:50:55.578,29.741
2020-12-09 14:50:56.578,29.741
2020-12-09 14:50:57.578,29.741
2020-12-09 14:50:58.579,29.741
2020-12-09 14:50:59.579,29.741
2020-12-09 14:51:00.579,29.741
2020-12-09 14:51:01.579,29.767
2020-12-09 14:51:02.579,29.741
2020-12-09 14:51:03.579,29.741
2020-12-09 14:51:04.579,29.741
2020-12-09 14:51:05.579,29.741
2020-12-09 14:51:06.579,29.741
2020-12-09 14:51:07.580,29.741
2020-12-09 14:51:08.580,29.741
2020-12-09 14:51:09.580,29.741
2020-12-09 14:51:10.580,29.741
2020-12-09 14:51:11.580,29.741
2020-12-09 14:51:12.580,29.741
2020-12-09 14:51:13.580,29.767
2020-12-09 14:51:14.580,29.741
2020-12-09 14:51:15.580,29.741
2020-12-09 14:51:16.581,29.741
2020-12-09 14:51:17.581,29.741
2020-12-09 14:51:18.581,29.741
2020-12-09 14:51:19.581,29.741
2020-12-09 14:51:20.581,29.741
2020-12-09 14:51:21.581,29.741
2020-12-09 14:51:22.581,29.741
2020-12-09 14:51:23.581,29.741
2020-12-09 14:51:24.581,29.741
2020-12-09 14:51:25.582,29.741
2020-12-09 14:51:26.582,29.741
2020-12-09 14:51:27.582,29.741
2020-12-09 14:51:28.582,29.741
2020-12-09 14:51:29.582,29.741
2020-12-09 14:51:30.582,29.741
2020-12-09 14:51:31.582,29.741
2020-12-09 14:51:32.582,29.741
2020-12-09 14:51:33.582,29.741
2020-12-09 14:51:34.583,29.741
2020-12-09 14:51:35.583,29.714
2020-12-09 14:51:36.583,29.741
2020-12-09 14:51:37.583,29.741
2020-12-09 14:51:38.583,29.741
2020-12-09 14:51:39.583,29.741
2020-12-09 14:51:40.583,29.741
2020-12-09 14:51:41.583,29.741
2020-12-09 14:51:42.583,29.741
2020-12-09 14:51:43.584,29.741
2020-12-09 14:51:44.584,29.741
2020-12-09 14:51:45.584,29.741
2020-12-09 14:51:46.584,29.741
2020-12-09 14:51:47.584,29.741
2020-12-09 14:51:48.584,29.741
2020-12-09 14:51:49.584,29.741
2020-12-09 14:51:50.584,29.741
2020-12-09 14:51:51.584,29.741
2020-12-09 14:51:52.585,29.741
2020-12-09 14:51:53.585,29.741
2020-12-09 14:51:54.585,29.741
2020-12-09 14:51:55.585,29.741
2020-12-09 14:51:56.585,29.741
2020-12-09 14:51:57.585,29.741
2020-12-09 14:51:58.585,29.714
2020-12-09 14:51:59.585,29.741
2020-12-09 14:52:00.585,29.741
2020-12-09 14:52:01.586,29.741
2020-12-09 14:52:02.586,29.741
2020-12-09 14:52:03.586,29.714
2020-12-09 14:52:04.586,29.741
2020-12-09 14:52:05.586,29.714
2020-12-09 14:52:06.586,29.741
2020-12-09 14:52:07.586,29.741
2020-12-09 14:52:08.586,29.741
2020-12-09 14:52:09.586,29.741
2020-12-09 14:52:10.587,29.714
2020-12-09 14:52:11.587,29.741
2020-12-09 14:52:12.587,29.714
2020-12-09 14:52:13.587,29.714
2020-12-09 14:52:14.587,29.741
2020-12-09 14:52:15.587,29.741
2020-12-09 14:52:16.587,29.714
2020-12-09 14:52:17.587,29.741
2020-12-09 14:52:18.587,29.741
2020-12-09 14:52:19.588,29.741
2020-12-09 14:52:20.588,29.714
2020-12-09 14:52:21.588,29.741
2020-12-09 14:52:22.588,29.714
2020-12-09 14:52:23.588,29.741
2020-12-09 14:52:24.588,29.741
2020-12-09 14:52:25.588,29.714
2020-12-09 14:52:26.588,29.714
2020-12-09 14:52:27.588,29.714
2020-12-09 14:52:28.589,29.714
2020-12-09 14:52:29.589,29.714
2020-12-09 14:52:30.589,29.714
2020-12-09 14:52:31.589,29.714
