building_ID,heart_rate,stress_level_value,eda,temp,Theta,Alpha,BetaL,BetaH,Gamma,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15
18,76,20,0.0991410333333333,31.5788999999999,3.04939104627976,1.63059717678571,0.993922879910714,0.541371206845238,0.348251882738095,0,0,0,1,0,0,-1,0,0,-1,0,0,0,0,0
19,77,18,0.101112953974895,31.5277666666666,7.97975823824404,2.08984407425595,1.24227475580357,0.645482694940476,0.41806310907738,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,-1
20,74,23,0.101826388429752,31.5021999999999,6.75187339999999,1.66226780104166,1.02388322633928,0.519073950297619,0.365521891815476,-1,1,0,-1,0,-1,-2,-2,-2,-2,-1,-2,-2,-1,-2
21,72,18,0.106496541322314,31.4818333333333,8.17680215520833,2.11650844151785,1.19565322589285,0.560568206249999,0.434081688839285,-1,-2,-1,0,-1,-1,-2,-2,-2,-2,-1,-1,-2,-1,-2
22,70,14,0.105918174999999,31.4658,5.92075073789723,1.412537504158,0.867357552123551,0.430746542025542,0.26063635996436,0,-1,0,1,1,0,0,1,1,1,0,0,0,1,0
23,72,17,0.111638654166666,31.44,6.33168188675595,1.9808644953869,1.22785733407738,0.674585039583333,0.500625477232142,-1,-1,-1,0,1,0,-1,-1,-1,-2,1,0,0,1,-1
24,70,7,0.1150191625,31.43865,6.76747505803571,1.77696270669642,1.04097460967261,0.577421224702381,0.370968145833333,1,0,1,1,2,1,1,1,0,0,1,1,2,1,1
25,87,3,0.120199995833333,31.4188666666666,14.3105308040178,2.93909565074404,1.23605908199404,0.684201603273809,0.494670614732142,-1,0,-1,-1,-1,-1,-2,-1,-2,-1,0,0,0,-1,-1
26,87,-1,0.12142015,31.4049999999999,19.9685200901785,2.82409237559523,1.09303669419642,0.527510328720238,0.365641673363095,0,1,0,-1,-1,0,0,-1,-1,-2,0,-1,0,0,-1
27,86,24,0.122792370833333,31.3837666666666,20.7338874122364,2.91150255435105,1.22470064003564,0.654983789723789,0.441986891446391,-2,-1,-1,-1,-2,-1,-1,0,-1,-2,-1,-1,-2,-2,-1
28,80,13,0.150482858333333,31.3486666666666,3.50696485104166,1.93027740729166,1.15358822470238,0.752067583630952,0.613414538839285,-2,0,-1,-1,-2,-1,-2,-2,-2,-2,-1,-1,-2,-2,-2
29,68,8,0.151947062499999,31.3421666666666,3.22954982098214,2.098904853125,1.07624783214285,0.695189968005952,0.511844085267857,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1
30,70,1,0.154837641666666,31.3242333333333,20.7357538561011,3.84801767574404,1.81560471949404,0.862263946279762,0.541538934375,1,2,2,2,2,1,2,2,1,1,1,1,2,1,2
31,68,1,0.155087882845188,31.3426,9.12936048199405,2.1466833532738,1.07884689002976,0.670877026190476,0.55362291875,1,0,0,1,0,0,0,1,0,1,0,0,-1,0,0
32,69,8,0.155163385892116,31.3573333333333,8.68128239798039,1.49474025230175,0.793527462874963,0.433257924858924,0.274771438966439,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2
33,69,8,0.156789416666666,31.3451833333333,1.28923913898809,0.903089827232142,0.505654330208333,0.312251627232142,0.228225027232142,2,2,2,1,2,2,1,2,1,2,1,1,1,1,2
34,68,9,0.15883250627615,31.2627333333333,23.2332472624999,5.51901757455357,1.5274458125,0.692412906845237,0.506310709970238,0,-1,0,1,1,0,0,1,0,-1,0,0,-1,0,0
35,70,12,0.159387178423236,31.2046666666666,39.2931042965548,6.12672351232551,1.83711187169587,0.719467133056133,0.580016202108702,0,1,1,1,0,0,0,-1,0,0,1,1,0,0,0
36,69,5,0.162207333333333,31.1574833333333,5.22823231666667,1.97883693154761,1.34338083258928,0.752458701934523,0.594816279315476,-1,-1,-1,0,-2,-2,-2,-2,-1,-1,-2,-1,-2,-1,-2
37,69,2,0.164188220833333,31.0741,2.33386116741071,1.65468806324404,1.01021946488095,0.575116238988095,0.406955256994047,1,1,1,1,2,1,1,2,0,1,1,1,0,1,1
38,73,2,0.164695543933054,31.0242499999999,2.4779739058509,1.55455106519156,0.907056144342144,0.557890691119691,0.410678533709533,-1,0,0,1,0,1,1,0,0,0,1,1,0,1,0
39,71,3,0.166639304166666,30.9909833333333,2.60228908586309,1.57210450729166,0.925531636458333,0.518811389583333,0.378336016666666,1,0,0,-1,0,-1,0,0,-1,-1,0,-1,-1,0,0
40,71,10,0.168013854166666,30.9677333333333,2.28763420877976,1.39135857395833,0.862124438392857,0.543614257738095,0.380981313988095,1,0,0,1,1,0,0,1,1,0,1,1,1,1,1
41,67,1,0.170279929166666,30.9125666666666,2.70449957127976,1.51514332366071,0.925495667410714,0.593539033184523,0.446218111607142,1,0,0,1,2,2,1,1,1,1,1,1,1,1,1
42,67,1,0.172922815899581,30.8944,2.77567074627976,1.71084912291666,1.08971204002976,0.619108154910714,0.533086422916666,-1,-2,-2,-1,-1,-2,-2,-2,-2,-2,-1,-2,-1,-2,-2
43,68,3,0.173503883333333,30.87745,2.4600575391369,1.52309868363095,0.890914273363095,0.46599026220238,0.326952001785714,-2,-1,-1,-1,-2,-2,-2,-1,-2,-2,-1,-1,-1,-1,-1
44,72,6,0.175840120833333,30.8282999999999,2.48244595610119,1.47783553258928,1.10440605758928,0.67711951860119,0.509689167559523,0,1,0,-1,-2,-1,-2,-1,-1,-1,-1,-1,-2,-1,-1
45,71,3,0.177873933333333,30.7503333333333,2.58312409642857,1.50416412247023,0.971313447470238,0.661538305654761,0.462758758630952,-1,0,-1,-2,-2,-1,-2,-1,-2,-2,-1,-2,-2,-1,-2
46,70,8,0.179138516666666,30.7406333333333,2.30112901113751,1.52864356519156,1.02974430991981,0.696739793139293,0.632299862785862,1,0,0,-1,0,0,-1,0,0,1,-1,-1,0,0,0
47,73,6,0.181216566666666,30.7107166666666,3.20751468958333,1.80653668273809,1.11777644315476,0.712121712648809,0.56640056860119,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1
48,92,8,0.180979429166666,30.5972333333333,2.82740677799227,1.45888316156816,0.939573095188595,0.530028342589842,0.419602962429462,1,1,1,0,-1,0,0,-2,-1,0,-1,-1,0,-1,0
49,97,46,0.1829086,30.5500166666666,2.70643973526785,1.34108952619047,1.02953873392857,0.547301207291666,0.442498744047618,1,1,1,0,1,1,0,2,0,0,1,0,0,1,1
50,115,62,0.0890922458333333,30.2363333333333,357.881381819345,96.8530240693452,52.1041557053571,19.4442218303571,7.78529759657738,0,-1,0,1,0,0,-1,0,-2,-2,-1,-1,-1,-1,-1
